Entity,Code,Day,cum_excess_proj_all_ages
Bulgaria,BGR,2021-02-14,16841.5
Bulgaria,BGR,2021-02-21,17060.4
Bulgaria,BGR,2021-02-28,17384.3
Bulgaria,BGR,2021-03-07,17883.4
Bulgaria,BGR,2021-03-14,18659.3
Bulgaria,BGR,2021-03-21,19870.8
Bulgaria,BGR,2021-03-28,21419.3
Bulgaria,BGR,2021-04-04,23342
Bulgaria,BGR,2021-04-11,25020.1
Bulgaria,BGR,2021-04-18,26708
Bulgaria,BGR,2021-04-25,28101.3
Bulgaria,BGR,2021-05-02,29211.8
Bulgaria,BGR,2021-05-09,30021.3
Bulgaria,BGR,2021-05-16,30568.4
Bulgaria,BGR,2021-05-23,30985.3
Bulgaria,BGR,2021-05-30,31220.6
Bulgaria,BGR,2021-06-06,31388.3
Bulgaria,BGR,2021-06-13,31549.4
Bulgaria,BGR,2021-06-20,31668.3
Bulgaria,BGR,2021-06-27,32021.8
Bulgaria,BGR,2021-07-04,32227.5
Bulgaria,BGR,2021-07-11,32452.2
Bulgaria,BGR,2021-07-18,32625.9
Bulgaria,BGR,2021-07-25,32713.4
Bulgaria,BGR,2021-08-01,32867.1
Bulgaria,BGR,2021-08-08,33173
Bulgaria,BGR,2021-08-15,33504.9
Bulgaria,BGR,2021-08-22,33755.2
Bulgaria,BGR,2021-08-29,34290.7
Bulgaria,BGR,2021-09-05,34974.2
Bulgaria,BGR,2021-09-12,35839.7
Bulgaria,BGR,2021-09-19,36945
Bulgaria,BGR,2021-09-26,37933.1
Bulgaria,BGR,2021-10-03,38994.2
Bulgaria,BGR,2021-10-10,40139.7
Bulgaria,BGR,2021-10-17,41579.6
Bulgaria,BGR,2021-10-24,43384.3
Bulgaria,BGR,2021-10-31,45402.6
Bulgaria,BGR,2021-11-07,47506.1
Bulgaria,BGR,2021-11-14,49513.4
Bulgaria,BGR,2021-11-21,51396.1
Bulgaria,BGR,2021-11-28,52989
Bulgaria,BGR,2021-12-05,54389.5
Bulgaria,BGR,2021-12-12,55560.2
Bulgaria,BGR,2021-12-19,56512.9
Bulgaria,BGR,2021-12-26,57400.8
Bulgaria,BGR,2022-01-02,58117.7
Bulgaria,BGR,2022-01-09,58651.3
Bulgaria,BGR,2022-01-16,59174.1
Bulgaria,BGR,2022-01-23,59857.7
Bulgaria,BGR,2022-01-30,60758.7
Bulgaria,BGR,2022-02-06,61868.1
Bulgaria,BGR,2022-02-13,63125.5
Canada,CAN,2020-01-05,-200.1
Canada,CAN,2020-01-12,-434.2
Canada,CAN,2020-01-19,-717.3
Canada,CAN,2020-01-26,-873.4
Canada,CAN,2020-02-02,-1136.5
Canada,CAN,2020-02-09,-1352.6
Canada,CAN,2020-02-16,-1717.7
Canada,CAN,2020-02-23,-2093.8
Canada,CAN,2020-03-01,-2299.9
Canada,CAN,2020-03-08,-2529
Canada,CAN,2020-03-15,-2737.1
Canada,CAN,2020-03-22,-2731.2
Canada,CAN,2020-03-29,-2620.3
Canada,CAN,2020-04-05,-2072.4
Canada,CAN,2020-04-12,-1137.5
Canada,CAN,2020-04-19,-183.6
Canada,CAN,2020-04-26,1144.3
Canada,CAN,2020-05-03,2408.2
Canada,CAN,2020-05-10,3292.1
Canada,CAN,2020-05-17,3991
Canada,CAN,2020-05-24,4534.9
Canada,CAN,2020-05-31,5108.8
Canada,CAN,2020-06-07,5386.7
Canada,CAN,2020-06-14,5327.6
Canada,CAN,2020-06-21,5412.5
Canada,CAN,2020-06-28,5470.4
Canada,CAN,2020-07-05,5359.3
Canada,CAN,2020-07-12,5540.2
Canada,CAN,2020-07-19,5669.1
Canada,CAN,2020-07-26,5756
Canada,CAN,2020-08-02,5800.9
Canada,CAN,2020-08-09,5838.8
Canada,CAN,2020-08-16,6076.7
Canada,CAN,2020-08-23,6309.6
Canada,CAN,2020-08-30,6325.5
Canada,CAN,2020-09-06,6504.4
Canada,CAN,2020-09-13,6554.3
Canada,CAN,2020-09-20,6717.2
Canada,CAN,2020-09-27,7041.1
Canada,CAN,2020-10-04,7223
Canada,CAN,2020-10-11,7448.9
Canada,CAN,2020-10-18,7533.8
Canada,CAN,2020-10-25,7646.7
Canada,CAN,2020-11-01,7836.6
Canada,CAN,2020-11-08,8435.5
Canada,CAN,2020-11-15,8892.4
Canada,CAN,2020-11-22,9311.3
Canada,CAN,2020-11-29,9879.2
Canada,CAN,2020-12-06,10608.1
Canada,CAN,2020-12-13,11306
Canada,CAN,2020-12-20,11809.9
Canada,CAN,2020-12-27,12422.8
Canada,CAN,2021-01-03,13165.7
Canada,CAN,2021-01-10,13407.2
Canada,CAN,2021-01-17,13579.7
Canada,CAN,2021-01-24,13748.2
Canada,CAN,2021-01-31,13938.7
Canada,CAN,2021-02-07,14147.2
Canada,CAN,2021-02-14,13907.7
Canada,CAN,2021-02-21,13619.2
Canada,CAN,2021-02-28,13264.7
Canada,CAN,2021-03-07,12985.2
Canada,CAN,2021-03-14,12522.7
Canada,CAN,2021-03-21,12006.2
Canada,CAN,2021-03-28,11663.7
Canada,CAN,2021-04-04,11336.2
Canada,CAN,2021-04-11,11240.7
Canada,CAN,2021-04-18,11122.2
Canada,CAN,2021-04-25,11027.7
Canada,CAN,2021-05-02,11187.2
Canada,CAN,2021-05-09,11252.7
Canada,CAN,2021-05-16,11313.2
Canada,CAN,2021-05-23,11528.7
Canada,CAN,2021-05-30,11339.2
Canada,CAN,2021-06-06,11494.7
Canada,CAN,2021-06-13,11394.2
Canada,CAN,2021-06-20,11366.7
Canada,CAN,2021-06-27,11323.2
Canada,CAN,2021-07-04,12132.7
Canada,CAN,2021-07-11,12168.2
Canada,CAN,2021-07-18,12195.7
Canada,CAN,2021-07-25,12281.2
Canada,CAN,2021-08-01,12419.7
Canada,CAN,2021-08-08,12611.2
Canada,CAN,2021-08-15,12670.7
Canada,CAN,2021-08-22,12945.2
Canada,CAN,2021-08-29,13089.7
Canada,CAN,2021-09-05,13327.2
Canada,CAN,2021-09-12,13762.7
Canada,CAN,2021-09-19,14099.2
Canada,CAN,2021-09-26,14308.7
Canada,CAN,2021-10-03,14339.2
Canada,CAN,2021-10-10,13932.7
Canada,CAN,2021-10-17,13485.2
Chile,CHL,2020-01-05,87.9
Chile,CHL,2020-01-12,209
Chile,CHL,2020-01-19,284.6
Chile,CHL,2020-01-26,250.5
Chile,CHL,2020-02-02,217.6
Chile,CHL,2020-02-09,287
Chile,CHL,2020-02-16,274.6
Chile,CHL,2020-02-23,205
Chile,CHL,2020-03-01,218.4
Chile,CHL,2020-03-08,226
Chile,CHL,2020-03-15,270.6
Chile,CHL,2020-03-22,384.5
Chile,CHL,2020-03-29,460.9
Chile,CHL,2020-04-05,567.3
Chile,CHL,2020-04-12,537.7
Chile,CHL,2020-04-19,627.6
Chile,CHL,2020-04-26,650
Chile,CHL,2020-05-03,665.6
Chile,CHL,2020-05-10,964
Chile,CHL,2020-05-17,1276.6
Chile,CHL,2020-05-24,1945
Chile,CHL,2020-05-31,3042.9
Chile,CHL,2020-06-07,4543
Chile,CHL,2020-06-14,6022.6
Chile,CHL,2020-06-21,7241
Chile,CHL,2020-06-28,8231.1
Chile,CHL,2020-07-05,8823
Chile,CHL,2020-07-12,9341.1
Chile,CHL,2020-07-19,9642.2
Chile,CHL,2020-07-26,9882.3
Chile,CHL,2020-08-02,10103.2
Chile,CHL,2020-08-09,10253.3
Chile,CHL,2020-08-16,10351.2
Chile,CHL,2020-08-23,10636.1
Chile,CHL,2020-08-30,10872
Chile,CHL,2020-09-06,10965.6
Chile,CHL,2020-09-13,11128.2
Chile,CHL,2020-09-20,11227.3
Chile,CHL,2020-09-27,11380.7
Chile,CHL,2020-10-04,11563.3
Chile,CHL,2020-10-11,11865.7
Chile,CHL,2020-10-18,12103.3
Chile,CHL,2020-10-25,12361.2
Chile,CHL,2020-11-01,12599.1
Chile,CHL,2020-11-08,12803.5
Chile,CHL,2020-11-15,12938.4
Chile,CHL,2020-11-22,13092
Chile,CHL,2020-11-29,13311.1
Chile,CHL,2020-12-06,13546.7
Chile,CHL,2020-12-13,13755.6
Chile,CHL,2020-12-20,13938.7
Chile,CHL,2020-12-27,14330.1
Chile,CHL,2021-01-03,14669.5
Chile,CHL,2021-01-10,15062.1
Chile,CHL,2021-01-17,15535
Chile,CHL,2021-01-24,16220.4
Chile,CHL,2021-01-31,16749
Chile,CHL,2021-02-07,17345.9
Chile,CHL,2021-02-14,17892
Chile,CHL,2021-02-21,18437.4
Chile,CHL,2021-02-28,19040.5
Chile,CHL,2021-03-07,19796.6
Chile,CHL,2021-03-14,20540
Chile,CHL,2021-03-21,21171.4
Chile,CHL,2021-03-28,21983
Chile,CHL,2021-04-04,22851.1
Chile,CHL,2021-04-11,23690.2
Chile,CHL,2021-04-18,24514.3
Chile,CHL,2021-04-25,25145.9
Chile,CHL,2021-05-02,25825
Chile,CHL,2021-05-09,26457.4
Chile,CHL,2021-05-16,27145.5
Chile,CHL,2021-05-23,27920.9
Chile,CHL,2021-05-30,28702
Chile,CHL,2021-06-06,29387.6
Chile,CHL,2021-06-13,30086.5
Chile,CHL,2021-06-20,30729.9
Chile,CHL,2021-06-27,31377
Chile,CHL,2021-07-04,32139.9
Chile,CHL,2021-07-11,32746.5
Chile,CHL,2021-07-18,33305.4
Chile,CHL,2021-07-25,33625.3
Chile,CHL,2021-08-01,33881.2
Chile,CHL,2021-08-08,34053.8
Chile,CHL,2021-08-15,34280.7
Chile,CHL,2021-08-22,34525.3
Chile,CHL,2021-08-29,34540.9
Chile,CHL,2021-09-05,34601.5
Chile,CHL,2021-09-12,34661.9
Chile,CHL,2021-09-19,34773.3
Chile,CHL,2021-09-26,34797.2
Chile,CHL,2021-10-03,34801.3
Chile,CHL,2021-10-10,34935.7
Chile,CHL,2021-10-17,35168.8
Chile,CHL,2021-10-24,35286.2
Chile,CHL,2021-10-31,35609.8
Chile,CHL,2021-11-07,35792.4
Chile,CHL,2021-11-14,36117.5
Chile,CHL,2021-11-21,36458.1
Chile,CHL,2021-11-28,36797.5
Chile,CHL,2021-12-05,37316.4
Chile,CHL,2021-12-12,37725.8
Chile,CHL,2021-12-19,38138.4
Chile,CHL,2021-12-26,38550.3
Chile,CHL,2022-01-02,39032.4
Chile,CHL,2022-01-09,39414.8
Chile,CHL,2022-01-16,39890.4
Chile,CHL,2022-01-23,40248.5
Chile,CHL,2022-01-30,40822.9
Chile,CHL,2022-02-06,41629.5
Chile,CHL,2022-02-13,42607.4
Chile,CHL,2022-02-20,43609.5
Colombia,COL,2020-01-05,-84.9
Colombia,COL,2020-01-12,85
Colombia,COL,2020-01-19,124.9
Colombia,COL,2020-01-26,159.4
Colombia,COL,2020-02-02,153.7
Colombia,COL,2020-02-09,302.4
Colombia,COL,2020-02-16,468.3
Colombia,COL,2020-02-23,637.6
Colombia,COL,2020-03-01,611.7
Colombia,COL,2020-03-08,543.2
Colombia,COL,2020-03-15,349.1
Colombia,COL,2020-03-22,258.6
Colombia,COL,2020-03-29,-15.3
Colombia,COL,2020-04-05,-407
Colombia,COL,2020-04-12,-715.1
Colombia,COL,2020-04-19,-927.6
Colombia,COL,2020-04-26,-1167.3
Colombia,COL,2020-05-03,-1526
Colombia,COL,2020-05-10,-1732.9
Colombia,COL,2020-05-17,-1961.6
Colombia,COL,2020-05-24,-2034.9
Colombia,COL,2020-05-31,-2074.8
Colombia,COL,2020-06-07,-1751.5
Colombia,COL,2020-06-14,-1202
Colombia,COL,2020-06-21,-256.7
Colombia,COL,2020-06-28,985.6
Colombia,COL,2020-07-05,2387.7
Colombia,COL,2020-07-12,4315
Colombia,COL,2020-07-19,6920.5
Colombia,COL,2020-07-26,10042.8
Colombia,COL,2020-08-02,13494.1
Colombia,COL,2020-08-09,16657.6
Colombia,COL,2020-08-16,19632.3
Colombia,COL,2020-08-23,22174.6
Colombia,COL,2020-08-30,24342.7
Colombia,COL,2020-09-06,26290
Colombia,COL,2020-09-13,28085.1
Colombia,COL,2020-09-20,29684.8
Colombia,COL,2020-09-27,31311.7
Colombia,COL,2020-10-04,32740.2
Colombia,COL,2020-10-11,34305.7
Colombia,COL,2020-10-18,35890.8
Colombia,COL,2020-10-25,37675.9
Colombia,COL,2020-11-01,39125.2
Colombia,COL,2020-11-08,40732.7
Colombia,COL,2020-11-15,42198.8
Colombia,COL,2020-11-22,43745.5
Colombia,COL,2020-11-29,45283
Colombia,COL,2020-12-06,46622.5
Colombia,COL,2020-12-13,48397
Colombia,COL,2020-12-20,50190.7
Colombia,COL,2020-12-27,52327.4
Colombia,COL,2021-01-03,55116.1
Colombia,COL,2021-01-10,57950
Colombia,COL,2021-01-17,61470.7
Colombia,COL,2021-01-24,65006.4
Colombia,COL,2021-01-31,67869.7
Colombia,COL,2021-02-07,70170.8
Colombia,COL,2021-02-14,71831.3
Colombia,COL,2021-02-21,73103
Colombia,COL,2021-02-28,74043.1
Colombia,COL,2021-03-07,74943
Colombia,COL,2021-03-14,75546.3
Colombia,COL,2021-03-21,76391
Colombia,COL,2021-03-28,77656.3
Colombia,COL,2021-04-04,79447.2
Colombia,COL,2021-04-11,81987.3
Colombia,COL,2021-04-18,85790
Colombia,COL,2021-04-25,89932.3
Colombia,COL,2021-05-02,94067.4
Colombia,COL,2021-05-09,98249.5
Colombia,COL,2021-05-16,102484.4
Colombia,COL,2021-05-23,106654.5
Colombia,COL,2021-05-30,111111
Colombia,COL,2021-06-06,116034.9
Colombia,COL,2021-06-13,121233
Colombia,COL,2021-06-20,126826.3
Colombia,COL,2021-06-27,132409.4
Colombia,COL,2021-07-04,137757.5
Colombia,COL,2021-07-11,142430.4
Colombia,COL,2021-07-18,146314.5
Colombia,COL,2021-07-25,149169.8
Colombia,COL,2021-08-01,151522.9
Colombia,COL,2021-08-08,153069
Colombia,COL,2021-08-15,154050.3
Colombia,COL,2021-08-22,154847.8
Colombia,COL,2021-08-29,155424.9
Colombia,COL,2021-09-05,155739.8
Colombia,COL,2021-09-12,156025.9
Colombia,COL,2021-09-19,156279.8
Colombia,COL,2021-09-26,156705.3
Colombia,COL,2021-10-03,157024
Colombia,COL,2021-10-10,157428.3
Colombia,COL,2021-10-17,157719.6
Colombia,COL,2021-10-24,157966.5
Colombia,COL,2021-10-31,158304.4
Colombia,COL,2021-11-07,158627.5
Colombia,COL,2021-11-14,159105.8
Colombia,COL,2021-11-21,159558.7
Colombia,COL,2021-11-28,159975.2
Colombia,COL,2021-12-05,160562.5
Colombia,COL,2021-12-12,161127.8
Colombia,COL,2021-12-19,161570.1
Colombia,COL,2021-12-26,162361.6
Colombia,COL,2022-01-02,163024.1
Colombia,COL,2022-01-09,163963.8
Colombia,COL,2022-01-16,165800.3
Colombia,COL,2022-01-23,168399.8
Colombia,COL,2022-01-30,171476.9
Costa Rica,CRI,2020-01-31,-54.3
Costa Rica,CRI,2020-02-29,-17.8
Costa Rica,CRI,2020-03-31,-80.3
Costa Rica,CRI,2020-04-30,-225
Costa Rica,CRI,2020-05-31,-461.3
Costa Rica,CRI,2020-06-30,-707.6
Costa Rica,CRI,2020-07-31,-742.5
Costa Rica,CRI,2020-08-31,-583.8
Costa Rica,CRI,2020-09-30,-112.5
Costa Rica,CRI,2020-10-31,209
Costa Rica,CRI,2020-11-30,362.5
Costa Rica,CRI,2020-12-31,920.8
Croatia,HRV,2020-01-05,-153.7
Croatia,HRV,2020-01-12,-335
Croatia,HRV,2020-01-19,-551.1
Croatia,HRV,2020-01-26,-630
Croatia,HRV,2020-02-02,-709.9
Croatia,HRV,2020-02-09,-790
Croatia,HRV,2020-02-16,-817.1
Croatia,HRV,2020-02-23,-867
Croatia,HRV,2020-03-01,-942.1
Croatia,HRV,2020-03-08,-993.2
Croatia,HRV,2020-03-15,-982.1
Croatia,HRV,2020-03-22,-931
Croatia,HRV,2020-03-29,-825.5
Croatia,HRV,2020-04-05,-838.8
Croatia,HRV,2020-04-12,-812.5
Croatia,HRV,2020-04-19,-776.2
Croatia,HRV,2020-04-26,-900.5
Croatia,HRV,2020-05-03,-940
Croatia,HRV,2020-05-10,-987.1
Croatia,HRV,2020-05-17,-999.2
Croatia,HRV,2020-05-24,-1019.3
Croatia,HRV,2020-05-31,-1079.2
Croatia,HRV,2020-06-07,-1035.7
Croatia,HRV,2020-06-14,-976.4
Croatia,HRV,2020-06-21,-987.9
Croatia,HRV,2020-06-28,-952.4
Croatia,HRV,2020-07-05,-912.9
Croatia,HRV,2020-07-12,-922.2
Croatia,HRV,2020-07-19,-968.3
Croatia,HRV,2020-07-26,-960.4
Croatia,HRV,2020-08-02,-841.7
Croatia,HRV,2020-08-09,-822.2
Croatia,HRV,2020-08-16,-812.3
Croatia,HRV,2020-08-23,-774.4
Croatia,HRV,2020-08-30,-696.3
Croatia,HRV,2020-09-06,-630.6
Croatia,HRV,2020-09-13,-508.7
Croatia,HRV,2020-09-20,-443
Croatia,HRV,2020-09-27,-403.9
Croatia,HRV,2020-10-04,-279
Croatia,HRV,2020-10-11,-261.7
Croatia,HRV,2020-10-18,-90.4
Croatia,HRV,2020-10-25,109.7
Croatia,HRV,2020-11-01,324
Croatia,HRV,2020-11-08,656.5
Croatia,HRV,2020-11-15,1057.6
Croatia,HRV,2020-11-22,1611.5
Croatia,HRV,2020-11-29,2141.8
Croatia,HRV,2020-12-06,2864.3
Croatia,HRV,2020-12-13,3600.6
Croatia,HRV,2020-12-20,4358.5
Croatia,HRV,2020-12-27,4955.2
Croatia,HRV,2021-01-03,5395.9
Croatia,HRV,2021-01-10,5558.2
Croatia,HRV,2021-01-17,5685.9
Croatia,HRV,2021-01-24,5767.8
Croatia,HRV,2021-01-31,5805.9
Croatia,HRV,2021-02-07,5843
Croatia,HRV,2021-02-14,5871.9
Croatia,HRV,2021-02-21,5881.8
Croatia,HRV,2021-02-28,5889.9
Croatia,HRV,2021-03-07,5834.8
Croatia,HRV,2021-03-14,5814.7
Croatia,HRV,2021-03-21,5771.8
Croatia,HRV,2021-03-28,5877.9
Croatia,HRV,2021-04-04,6099.4
Croatia,HRV,2021-04-11,6364.1
Croatia,HRV,2021-04-18,6685.4
Croatia,HRV,2021-04-25,7068.7
Croatia,HRV,2021-05-02,7424.4
Croatia,HRV,2021-05-09,7734.9
Croatia,HRV,2021-05-16,8069.8
Croatia,HRV,2021-05-23,8262.7
Croatia,HRV,2021-05-30,8392.6
Croatia,HRV,2021-06-06,8634.7
Croatia,HRV,2021-06-13,8774.2
Croatia,HRV,2021-06-20,8891.5
Croatia,HRV,2021-06-27,9114
Croatia,HRV,2021-07-04,9211.5
Croatia,HRV,2021-07-11,9290
Croatia,HRV,2021-07-18,9359.7
Croatia,HRV,2021-07-25,9340.6
Croatia,HRV,2021-08-01,9450.5
Croatia,HRV,2021-08-08,9473.2
Croatia,HRV,2021-08-15,9605.7
Croatia,HRV,2021-08-22,9692.6
Croatia,HRV,2021-08-29,9775.5
Croatia,HRV,2021-09-05,9931.6
Croatia,HRV,2021-09-12,10165.3
Croatia,HRV,2021-09-19,10400.2
Croatia,HRV,2021-09-26,10573.9
Croatia,HRV,2021-10-03,10761
Croatia,HRV,2021-10-10,10919.9
Croatia,HRV,2021-10-17,11103.2
Croatia,HRV,2021-10-24,11403.5
Croatia,HRV,2021-10-31,11799.6
Croatia,HRV,2021-11-07,12268.9
Croatia,HRV,2021-11-14,12850.4
Croatia,HRV,2021-11-21,13459.5
Croatia,HRV,2021-11-28,14243.4
Croatia,HRV,2021-12-05,14922.7
Croatia,HRV,2021-12-12,15501.2
Croatia,HRV,2021-12-19,16001.5
Croatia,HRV,2021-12-26,16410.4
Croatia,HRV,2022-01-02,16672.1
Cuba,CUB,2020-01-31,-39.3
Cuba,CUB,2020-02-29,-17.4
Cuba,CUB,2020-03-31,737.1
Cuba,CUB,2020-04-30,1277.4
Cuba,CUB,2020-05-31,813.3
Cuba,CUB,2020-06-30,350.4
Cuba,CUB,2020-07-31,-237.5
Cuba,CUB,2020-08-31,-338.2
Cuba,CUB,2020-09-30,-942.3
Cuba,CUB,2020-10-31,-1140.6
Cuba,CUB,2020-11-30,-949.7
Cuba,CUB,2020-12-31,495.2
Cyprus,CYP,2020-01-05,43.1
Cyprus,CYP,2020-01-12,48.2
Cyprus,CYP,2020-01-19,63.9
Cyprus,CYP,2020-01-26,67
Cyprus,CYP,2020-02-02,78.1
Cyprus,CYP,2020-02-09,61.4
Cyprus,CYP,2020-02-16,29.3
Cyprus,CYP,2020-02-23,35.8
Cyprus,CYP,2020-03-01,34.9
Cyprus,CYP,2020-03-08,21.8
Cyprus,CYP,2020-03-15,21.3
Cyprus,CYP,2020-03-22,29.4
Cyprus,CYP,2020-03-29,48.3
Cyprus,CYP,2020-04-05,55.4
Cyprus,CYP,2020-04-12,44.7
Cyprus,CYP,2020-04-19,44.4
Cyprus,CYP,2020-04-26,33.5
Cyprus,CYP,2020-05-03,29.2
Cyprus,CYP,2020-05-10,28.1
Cyprus,CYP,2020-05-17,61.2
Cyprus,CYP,2020-05-24,128.7
Cyprus,CYP,2020-05-31,125
Cyprus,CYP,2020-06-07,145.7
Cyprus,CYP,2020-06-14,138
Cyprus,CYP,2020-06-21,125.5
Cyprus,CYP,2020-06-28,123
Cyprus,CYP,2020-07-05,128.1
Cyprus,CYP,2020-07-12,117
Cyprus,CYP,2020-07-19,117.1
Cyprus,CYP,2020-07-26,125.6
Cyprus,CYP,2020-08-02,129.7
Cyprus,CYP,2020-08-09,104.6
Cyprus,CYP,2020-08-16,106.5
Cyprus,CYP,2020-08-23,107.8
Cyprus,CYP,2020-08-30,103.5
Cyprus,CYP,2020-09-06,92.4
Cyprus,CYP,2020-09-13,104.1
Cyprus,CYP,2020-09-20,102
Cyprus,CYP,2020-09-27,98.1
Cyprus,CYP,2020-10-04,104.2
Cyprus,CYP,2020-10-11,104.3
Cyprus,CYP,2020-10-18,107
Cyprus,CYP,2020-10-25,113.5
Cyprus,CYP,2020-11-01,109
Cyprus,CYP,2020-11-08,113.7
Cyprus,CYP,2020-11-15,116.8
Cyprus,CYP,2020-11-22,111.1
Cyprus,CYP,2020-11-29,116.2
Cyprus,CYP,2020-12-06,124.1
Cyprus,CYP,2020-12-13,146.2
Cyprus,CYP,2020-12-20,147.3
Cyprus,CYP,2020-12-27,143.6
Cyprus,CYP,2021-01-03,140.9
Cyprus,CYP,2021-01-10,167
Cyprus,CYP,2021-01-17,141.1
Cyprus,CYP,2021-01-24,135.8
Cyprus,CYP,2021-01-31,140.9
Cyprus,CYP,2021-02-07,138
Cyprus,CYP,2021-02-14,92.3
Cyprus,CYP,2021-02-21,83.2
Cyprus,CYP,2021-02-28,69.7
Cyprus,CYP,2021-03-07,48.8
Cyprus,CYP,2021-03-14,36.7
Cyprus,CYP,2021-03-21,40.2
Cyprus,CYP,2021-03-28,36.3
Cyprus,CYP,2021-04-04,52.2
Cyprus,CYP,2021-04-11,74.3
Cyprus,CYP,2021-04-18,115.6
Cyprus,CYP,2021-04-25,139.3
Cyprus,CYP,2021-05-02,155.4
Cyprus,CYP,2021-05-09,183.1
Cyprus,CYP,2021-05-16,184
Cyprus,CYP,2021-05-23,171.1
Cyprus,CYP,2021-05-30,173.6
Cyprus,CYP,2021-06-06,177.9
Cyprus,CYP,2021-06-13,186.6
Cyprus,CYP,2021-06-20,191.9
Cyprus,CYP,2021-06-27,185.4
Cyprus,CYP,2021-07-04,209.9
Cyprus,CYP,2021-07-11,230
Cyprus,CYP,2021-07-18,243.9
Cyprus,CYP,2021-07-25,279
Cyprus,CYP,2021-08-01,322.5
Cyprus,CYP,2021-08-08,381.6
Cyprus,CYP,2021-08-15,429.5
Cyprus,CYP,2021-08-22,459.4
Cyprus,CYP,2021-08-29,499.7
Cyprus,CYP,2021-09-05,521.4
Cyprus,CYP,2021-09-12,545.3
Cyprus,CYP,2021-09-19,562
Cyprus,CYP,2021-09-26,574.9
Cyprus,CYP,2021-10-03,593
Cyprus,CYP,2021-10-10,598.1
Cyprus,CYP,2021-10-17,617.2
Cyprus,CYP,2021-10-24,632.9
Cyprus,CYP,2021-10-31,640.4
Cyprus,CYP,2021-11-07,622.9
Cyprus,CYP,2021-11-14,646.6
Cyprus,CYP,2021-11-21,680.7
Cyprus,CYP,2021-11-28,702
Cyprus,CYP,2021-12-05,718.1
Cyprus,CYP,2021-12-12,722
Cyprus,CYP,2021-12-19,755.1
Czechia,CZE,2020-01-05,-103.2
Czechia,CZE,2020-01-12,-163.6
Czechia,CZE,2020-01-19,-351.4
Czechia,CZE,2020-01-26,-443.4
Czechia,CZE,2020-02-02,-527.8
Czechia,CZE,2020-02-09,-682
Czechia,CZE,2020-02-16,-832.8
Czechia,CZE,2020-02-23,-1026.6
Czechia,CZE,2020-03-01,-1175.2
Czechia,CZE,2020-03-08,-1335
Czechia,CZE,2020-03-15,-1413.6
Czechia,CZE,2020-03-22,-1397.2
Czechia,CZE,2020-03-29,-1342
Czechia,CZE,2020-04-05,-1226.6
Czechia,CZE,2020-04-12,-1141.8
Czechia,CZE,2020-04-19,-1125.6
Czechia,CZE,2020-04-26,-1242.6
Czechia,CZE,2020-05-03,-1203.8
Czechia,CZE,2020-05-10,-1270.4
Czechia,CZE,2020-05-17,-1268.8
Czechia,CZE,2020-05-24,-1379.2
Czechia,CZE,2020-05-31,-1521.4
Czechia,CZE,2020-06-07,-1385.6
Czechia,CZE,2020-06-14,-1402.8
Czechia,CZE,2020-06-21,-1371.6
Czechia,CZE,2020-06-28,-1293.6
Czechia,CZE,2020-07-05,-1208.2
Czechia,CZE,2020-07-12,-1240
Czechia,CZE,2020-07-19,-1287.6
Czechia,CZE,2020-07-26,-1271.4
Czechia,CZE,2020-08-02,-1123
Czechia,CZE,2020-08-09,-1019.6
Czechia,CZE,2020-08-16,-931.4
Czechia,CZE,2020-08-23,-832.2
Czechia,CZE,2020-08-30,-798.4
Czechia,CZE,2020-09-06,-761.2
Czechia,CZE,2020-09-13,-675.2
Czechia,CZE,2020-09-20,-485.8
Czechia,CZE,2020-09-27,-154.8
Czechia,CZE,2020-10-04,81.6
Czechia,CZE,2020-10-11,538.4
Czechia,CZE,2020-10-18,1368.8
Czechia,CZE,2020-10-25,2893.6
Czechia,CZE,2020-11-01,5020.8
Czechia,CZE,2020-11-08,7179.2
Czechia,CZE,2020-11-15,8901.2
Czechia,CZE,2020-11-22,10193.6
Czechia,CZE,2020-11-29,11230
Czechia,CZE,2020-12-06,12168.6
Czechia,CZE,2020-12-13,13069.6
Czechia,CZE,2020-12-20,14046
Czechia,CZE,2020-12-27,14969.2
Czechia,CZE,2021-01-03,16224.4
Czechia,CZE,2021-01-10,17643
Czechia,CZE,2021-01-17,18993.4
Czechia,CZE,2021-01-24,20139.4
Czechia,CZE,2021-01-31,21141.2
Czechia,CZE,2021-02-07,21947.6
Czechia,CZE,2021-02-14,22862.2
Czechia,CZE,2021-02-21,23782.2
Czechia,CZE,2021-02-28,24852.2
Czechia,CZE,2021-03-07,26249.4
Czechia,CZE,2021-03-14,27809.4
Czechia,CZE,2021-03-21,29254.6
Czechia,CZE,2021-03-28,30399.8
Czechia,CZE,2021-04-04,31532.8
Czechia,CZE,2021-04-11,32260
Czechia,CZE,2021-04-18,32725.6
Czechia,CZE,2021-04-25,33111.6
Czechia,CZE,2021-05-02,33420.4
Czechia,CZE,2021-05-09,33638
Czechia,CZE,2021-05-16,33804.2
Czechia,CZE,2021-05-23,33816.6
Czechia,CZE,2021-05-30,33732
Czechia,CZE,2021-06-06,33691.6
Czechia,CZE,2021-06-13,33642.2
Czechia,CZE,2021-06-20,33680.8
Czechia,CZE,2021-06-27,33675.8
Czechia,CZE,2021-07-04,33544.6
Czechia,CZE,2021-07-11,33438.8
Czechia,CZE,2021-07-18,33422.8
Czechia,CZE,2021-07-25,33331
